name,phone,address,website,rating,user_ratings_total
"BSO - Real Estate Management, Dubai, UAE","04 279 9100","Office 903, A4 - Financial Street - Downtown Dubai - Dubai - United Arab Emirates","https://bso.ae/?utm_source=Google-map&utm_content=Dubai-crystal",4.4,278
"Mahel Dubai Properties | Real Estate in Dubai","050 718 9284","48 Burj Gate, Sheikh Zayed Road 18 - Floor, Office 1801 - Dubai - United Arab Emirates","https://www.mahelrealestatedubai.com/",4,8
"GxLloyd - Dubai Immobilien","056 394 6059","Boulevard Plaza Tower 1 - 903 - Dubai - United Arab Emirates","https://gxlloyd.com/",4.8,45
"Kelt&co Realty - Real Estate Agency in Dubai","04 570 8405","TAMANI ARTS OFFICES - 17th Floor - Office No -1741 - Al Asayel St - Business Bay - Dubai - United Arab Emirates","https://keltandcorealty.com/",5,14
"Banke International Properties - Dubai (Head Office)","800 22653","Emarat Atrium Building - Sheikh Zayed Rd - Al Wasl - Dubai - United Arab Emirates","http://www.banke.ae/",4.3,605
"Luxury One Real Estate L.L.C","056 220 5936","Bay Square, Building 8, Office 101 - Business Bay - Dubai - United Arab Emirates","https://luxuryonere.ae/",4.8,22
"DNL Properties - Sales Boutique","04 583 3365","Building 8 - Retail G07 - Business Bay - Bay Square - Dubai - United Arab Emirates","http://www.dnlproperties.com/",4.9,67
"RED. Real Estate in Dubai","055 378 2443","Tower, The Bay Gate - Office 2002 - Dubai - United Arab Emirates","https://redrealtydubai.com/",4.9,28
"TownX Real Estate Development","800 86969","1703 office, Boulevard Plaza Tower 1 - Burj Khalifa - Dubai - United Arab Emirates","https://townx.com/",5,46
"REAL DUBAI - Lovisa Homes Real Estate Broker LLC","","2 Al Mamsha St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://www.real-dubai.com/",5,35
"Roots Land Real Estate","04 329 8333","Blue Bay Tower by Alsayyah Group - Office 815 - Marasi Drive Street - Business Bay - Dubai - United Arab Emirates","http://www.rootsland.com/",4.7,294
"Stone House Real Estate, Dubai","056 843 8666","Tower, The Citadel - 1110 - Business Bay - Dubai - United Arab Emirates","http://www.shre.ae/",4.2,37
"World One Real Estate LLC","052 398 6831","The Citadel Tower - 1608 - Marasi Dr - Business Bay - Dubai - United Arab Emirates","https://www.world1realestate.ae/",4.5,33
"Alexander Kaminsky Real Estate","055 662 1503","Dubai Marina Mall - Al Marsa St - Dubai - United Arab Emirates","http://atomic.ae/",5,126
"Real Estate Dubai","055 911 3086","office 101 - 101 Sheikh Zayed Rd - Trade Center Second - DIFC - Dubai - United Arab Emirates","https://dubaitopinvest.com/",5,10
"City Town Real Estate","055 664 1839","City Town Real Estate L.L.C, Prime Tower - Business Bay - Dubai - United Arab Emirates","",4.3,18
"Properties Exchange Real Estate","04 330 3114","Damac Executive Heights - Office 1107, 1601, 1704 - Barsha Heights - Dubai - United Arab Emirates","https://www.pedxb.com/",4.8,92
"11Prop - Off Plan Property Consultants Dubai","056 572 8049","Prime Tower - 20th Floor - Burj Khalifa St - Business Bay - Dubai - United Arab Emirates","https://www.11prop.com/",5,57
"PearlStone Real Estate","056 596 4941","Downtown Dubai Office #702, Emaar Square, Building #6 - Dubai - United Arab Emirates","https://www.pearlstoneuae.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10084053396287505536",4.9,30
"LuxuryProperty.com","04 563 5900","Building 2, Office #204 - Business Bay - Bay Square - Dubai - United Arab Emirates","https://www.luxuryproperty.com/",4.7,329
"Loam Real Estate - Best Real Estate Agency in Dubai","04 576 2722","Metro Exit No:2 - 88 Sheikh Zayed Rd -Trade center- Trade Centre 1 - Dubai Al Hawai Tower,First Floor - Office No:105 - Financial Ctr St - Dubai - United Arab Emirates","http://www.loamrealestate.com/",4.4,61
"Cielo Properties LLC","055 700 2222","Dubai World Trade Centre - Unit 407, The Offices 3, One Central - Level 3 Sheikh Zayed Rd - Dubai - United Arab Emirates","https://www.cielodxb.com/",5,72
"Amber Homes Real Estate","04 368 4497","Tower, Al Saqr Business Tower - 2102 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","https://amberhomes.ae/",4.6,64
"Atlantis Real Estate","055 737 7447","Business Bay, Dubai, UAE Gool Building, office 1918 - Dubai - United Arab Emirates","https://atlantisrealestate.ae/listing-page/",4.7,30
"AX CAPITAL Dubai","04 242 7373","Business Bay Office Tower - 14th Floor Westburry - Marasi Dr - Business Bay - Dubai - United Arab Emirates","http://www.axcapital.ae/",4.8,1120
"Kore Real Estate","04 585 2863","25HJ+4C6 Dania 2 - Midtown - S-07 - Dubai Production City - Dubai - United Arab Emirates","http://koredubai.com/",5,180
"Exclusive Links Real Estate Brokers Dubai","04 399 4937","Office 3401, CONTROL TOWER - Motor City - Dubai - United Arab Emirates","https://www.exclusive-links.com/?utm_source=localmaps&utm_medium=gbp&utm_campaign=Dubai&utm_term=listing",4.7,361
"Pangea Downtown","04 566 3780","BLVD Plaza Tower 1 Office 1103 - Downtown Dubai - Dubai - United Arab Emirates","https://pangeadubai.com/",5,32
"DMAXX Properties L.L.C","04 582 0582","Burj Gate Burj - Suite 304 48 - Khalifa District - Dubai - United Arab Emirates","http://www.dmaxx.ae/",4.1,60
"Wikihomes Real Estate Brokers LLC","04 512 5713","Business Bay, Al A'amal St Iris Bay Tower, 7th Floor, 701 - Dubai - United Arab Emirates","http://www.wiki-homes.com/",4.8,152
"MHM Real Estate","04 451 8844","Office 106, Bldg. No 6 - Business Bay - Bay Square - Dubai - United Arab Emirates","http://www.mhmrealestate.com/",4.8,315
"Seven Century Real Estate Brokers L.L.C","04 452 0077","Almanara Tower - 1607 16th floor - Marasi Dr - Business Bay - Dubai - United Arab Emirates","https://www.sevencentury.com/",4.2,635
"New Way Real Estate","04 360 9765","International Business Tower - Al Amal St - Business Bay - Dubai - United Arab Emirates","http://www.newwayint.com/",4.8,26
"Soledair star real estate","054 221 2920","Sobha Ivory 1 - Al Amal St - Business Bay - Dubai - United Arab Emirates","https://soledairstar.com/",5,84
"Propertyshoma Real Estate LLC","050 955 2623","office 1609, The Prism Tower - Al Mustaqbal St - Business Bay - Dubai - United Arab Emirates","https://www.propertyshoma.com/?utm_source=dubai&utm_medium=local&utm_campaign=localbusiness",4.9,99
"Primo Capital Real Estate","04 280 3528","Building 1, Office #103 - Business Bay - Bay Square - Dubai - United Arab Emirates","https://primocapital.ae/",4.8,144
"Emireum Properties | Real estate agency in dubai","04 410 7429","Burj Khalifa District, The Opus By Omniyat - Suite A406 - Business Bay - Dubai - United Arab Emirates","https://www.emireumproperties.com/en",4.8,23
"Dubai Real Estate","054 562 9542","Business bay, opus tower 1101 - Dubai - United Arab Emirates","https://dubaireal.ae/",5,14
"Vera Real Estate LLC","04 558 2006","Clover Bay Tower - 401 Marasi Dr - Business Bay - Dubai - United Arab Emirates","https://verare.ae/",4.8,67
"Top Priority Real Estate LLC","058 582 0768","Westburry Tower Office 207 - Dubai - United Arab Emirates","http://topprioritydubai.com/",4.8,47
"KAYE & CO REAL ESTATE L.L.C.","04 583 0001","Burlington Tower - 2410 - 2401 - Dubai - United Arab Emirates","http://www.kayeandco.ae/",4.6,142
"SM Real Estate | Real Estate Company in Dubai | Real Estate Broker","04 256 3962","Sobha Sapphire - Business Bay - Dubai - United Arab Emirates","https://smrealestate.ae/",4.9,14
"Arabzone Properties","04 252 2811","Sobha Ivory Tower II - Office No. 1002 - Al Asayel St - Business Bay - Dubai - United Arab Emirates","https://arabzoneproperties.ae/",4.8,61
"Prime Estates","04 558 8149","U Bora Towers - 4503 - Business Bay - Dubai - United Arab Emirates","https://www.primeestates.ae/",4.7,48
"Nestwood Realty Real Estate LLC | Dubai","04 334 4081","Business bay Opal Tower #1803 - Dubai - United Arab Emirates","https://nestwoodrealty.com/",4.8,47
"Broeck Real Estate","04 564 3109","Tamani Arts Tower - 602 - Business Bay - Dubai - United Arab Emirates","https://broeckrealestate.com/",4.8,33
"Zooma Properties LLC","04 420 6611","Tower, Iris Bay - Office 2701 - Business Bay - Dubai - United Arab Emirates","https://zooma.ae/",4.7,89
"M & M Properties | Real Estate Agency In Dubai | Real Estate Broker In Dubai","058 598 7001","Tower, Iris Bay - 1704 - Business Bay - Dubai - United Arab Emirates","https://mandmproperties.ae/",5,8
"Sapphire Sands - Real Estate Company in Dubai - Commercial Real Estate in Dubai - Property Developers in Dubai","050 910 6015","5th Floor, Clover Bay Tower - Office 508 - Marasi Dr - Business Bay - Dubai - United Arab Emirates","https://sapphiresands.ae/",5,16
"Hills and Bay Real Estate","058 584 8892","Court Tower - 1505 - Business Bay - Dubai - United Arab Emirates","https://hillsandbay.ae/",4.7,55
"Own First Real Estate","052 829 9511","Business Bay, Iris Bay Tower, DZIRE, 2506 - Dubai - United Arab Emirates","https://www.propertyfinder.ae/en/broker/own-first-real-estate-l-l-c-7094",4.8,61
"Monet Real Estate L.L.C","052 320 8619","512 Binary Tower - Business Bay - Dubai - United Arab Emirates","https://monet.ae/",5,45
"Sky View","04 437 0431","Clover Bay Tower - Office 1108 - 1109 Marasi Dr - Business Bay - Dubai - United Arab Emirates","http://www.skyviewdubai.com/",4.6,263
"Escalate Real Estate L.L.C.","052 568 2300","Business Bay, Opal Tower, Office 704-21 - Dubai - United Arab Emirates","https://escalaterealestate.ae/en/",5,27
"Buy Sell Let Real Estate | Dubai Properties for Sale | Freehold properties in Dubai","056 141 4945","Lake Central Tower - Marasi Dr - Business Bay - Dubai - United Arab Emirates","https://buyselllet.ae/",5,34
"Livin' Experts Real Estate","04 834 8518","Business Bay, Bay Square, Building 1 Office 804 - Dubai - United Arab Emirates","http://www.livinexperts.ae/",4.9,67
"EMR Real Estate","058 567 7505","Blue Bay Tower - Business Bay - Dubai - United Arab Emirates","",5,25
"Forest Hills Dubai Real Estate","052 481 7846","Churchill Tower - Al Amal St - Business Bay - Dubai - United Arab Emirates","https://www.foresthillsdubai.com/",4.4,107
"Point Blank Properties","04 354 1646","Blue Bay Tower 1618 - Dubai - United Arab Emirates","https://pointblank-properties.com/",4.9,114
"Azco Real Estate Brokers LLC - Business Bay Branch","058 648 4495","25th floor - Business Bay Office# 2502 - Dubai - United Arab Emirates","https://azcorealestate.ae/",4.4,83
"Savvy International Realtors LLC - Buy Luxury Apartments in Dubai","04 566 6784","DAMAC XL Tower - OFFICE NO - 2206 Marasi Dr - Business Bay - Dubai - United Arab Emirates","https://savvyinternationalrealtors.com/",4.9,42
"SAMS Real Estate Brokerage","04 557 8812","Single Business Tower - 3806 Sheikh Zayed Rd - Business Bay - Dubai - United Arab Emirates","https://sams.ae/",4.7,68
"Gold Coast Real Estate Broker","04 399 4944","Opal Tower - Business Bay - Dubai - United Arab Emirates","https://www.goldcoastuae.ae/",4.8,39
"Royal Estates","056 494 3494","Clover Bay Tower - Marasi Drive - 7th floor - Dubai - United Arab Emirates","https://royalestatesdxb.com/",5,178
"Realtree Properties - Leading Real Estate Agency in Dubai, UAE","052 422 2906","Business Bay - Bay Square - Dubai - United Arab Emirates","https://realtree.ae/",4.8,82
"Invest Real Estate LLC","052 789 0251","damac business tower - office no 1702 - Dubai - United Arab Emirates","http://www.iinvestproperties.com/",4.1,98
"Espace","04 306 9999","Dubai Marina, Marina Plaza Office numbers 2702 & 2703 - Dubai - United Arab Emirates","https://www.espace.ae/",4.7,1048
"Exclusive Links Real Estate Brokers Dubai Marina","04 399 4937","Ground Floor Shop Marina Gate 1 - Dubai Marina - Dubai - United Arab Emirates","https://www.exclusive-links.com/?utm_source=localmaps&utm_medium=gbp&utm_campaign=Dubaimarina&utm_term=listing",4.8,198
"Dacha - Real Estate Agents in Dubai Marina","04 423 2006","2101 & 2404, Marina Plaza - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.dacha.ae/?utm_source=Googlemaps&utm_medium=Organic&utm_campaign=Google+Maps+-+Website+link&utm_term=GMB",4.8,1365
"fam Properties - Dubai Marina Branch","04 369 1700","floor # 14, Marina Plaza - Office 1401 - Jumeirah - Dubai Marina - Dubai - United Arab Emirates","",4.6,125
"Betterhomes - Marina Office","04 428 1398","Marina Plaza - Office 1901 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","",4.5,415
"Powerhouse","04 408 7000","Marina Plaza - Unit #2405 - 24th Floor - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://www.powerhousedxb.ae/",4.5,325
"ALH Properties","04 570 1303","Marina Plaza, Office 3206 - Dubai Marina - Dubai - United Arab Emirates","https://www.alhprops.com/",4.7,203
"Aaronz & Co. Real Estate Services","04 584 9243","Marina Plaza - 3402 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.aaronz.co/",4.9,452
"Abode Property","04 881 2777","Al Emreef St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.abodeproperty.ae/",4.6,67
"Dream Home Real Estate Broker LLC","04 585 8723","S 6,Basement 2,Marina Wharf 1 - Dubai - United Arab Emirates","https://dreamhomerealestatebroker.co/",4.8,41
"99 Real Estate Brokers LLC","800 289","Marina View Tower - Shop # 5 - Dubai Marina - Dubai - United Arab Emirates","http://www.99realestate.ae/",4.9,37
"Prestige Luxury Real Estate","04 446 8302","Marina Plaza - Office No. 1603 16th Floor - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://prestigeluxury.ae/",4.2,327
"Alba Homes - Real Estate Agency Dubai","058 234 0982","Al Fattan Business Hub - 2nd Floor - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://alba.homes/",4.6,43
"Azco Real Estate Brokers LLC - Marina Branch","04 558 7741","Marina Plaza 3504 - Dubai - United Arab Emirates","https://azcorealestate.ae/",4.2,46
"Marina Immo Dubai","056 508 3308","Marina Mall Parking - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://marina-immo.com/",4.8,61
"Aventa Real Estate LLC","058 168 0468","Business Central Towers - 2106B - Dubai Internet City - Dubai - United Arab Emirates","http://www.aventarealestate.com/",5,47
"Tanami Properties","04 248 3400","Marina Plaza - 3405 Al Marsa St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://www.tanamiproperties.com/",4.4,225
"LIV Marina","04 886 8548","Al Emreef St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.livuae.com/",4.8,28
"The Luxury Real Estate (JBR Branch)","04 329 9100","G-03 Al Fattan Marine Towers, JBR Walk - Dubai Marina - Dubai - United Arab Emirates","https://theluxuryrealestate.ae/",3.9,35
"OBG Real Estate Broker in Dubai","04 582 5999","16th Floor, Al Habtoor Business Tower - Dubai Marina - Dubai - United Arab Emirates","https://www.obg.ae/?utm_source=googlelocalmaps&utm_medium=gbp",4.2,92
"Aurantius Real Estate","04 392 9715","34HP+MRC - Al Fattan Business Hub - 601 - Dubai - United Arab Emirates","https://aurantius.ae/",4.4,63
"Marina Gate","","The Residences at Marina Gate - Marina Promenade - Dubai - United Arab Emirates","https://marinagate.select-group.ae/",4.3,149
"Edwards and Towers - Head Office","04 399 5787","Marina Plaza - 1903 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.edwardsandtowers.com/",4.3,134
"Algebra Real Estate Broker LLC","04 425 0019","Marina Heights Tower, Office 102 - Dubai Marina - Dubai - United Arab Emirates","http://www.algebra-property.com/",4.9,12
"Fam Properties - Dubai Harbour Branch (Emaar Beachfront)","","34RR+RMF - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","",4.7,27
"Coldwell Banker UAE","04 422 0747","Marina Diamond 5 - Building 2 – G4 - Dubai - United Arab Emirates","http://www.coldwellbanker.ae/",4.5,92
"Chestertons MENA","04 381 0200","and 2503, Marina Plaza - Office 1305 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.chestertonsmena.com/",4.7,172
"Bridges & Allies Real Estate Brokers","04 242 8642","Business Hub, Al Fattan Marine Towers - Office 504 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://bridgesandalliesre.com/",4.7,293
"BlackOak Real Estate","04 398 9055","Office 1406, Marina Plaza - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.blackoak-re.com/",4.9,19
"LIV Residence","04 886 8548","LIV Residence King Salman Bin Abdul Aziz Al Saud Street - Marina Promenade - Dubai Marina - Dubai - United Arab Emirates","http://livuae.com/",3.9,80
"Castles Plaza Real Estate","04 430 8902","Marina Plaza - 2505 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.castlesplaza.com/",4.1,66
"Royal Home Real Estate","04 399 0990","Al Fattan Marine Towers II - 1st Floor - Office No. 08 Al Mamsha St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.royalhome.ae/",4,44
"Regent Elite Properties","050 748 2983","Jumeriah Living, M Floor - Dubai Marina - Dubai - United Arab Emirates","http://www.regenteliteproperties.com/",5,16
"ALITA REAL ESTATE","04 455 7999","Al Habtoor Business Tower - 1401 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.alitarealestate.com/",4.9,26
"Apricity Real Estate Dubai","04 512 4086","Marina Plaza - 3202 Al Marsa St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://www.apricityrealestate.ae/",5,3
"The Network","058 682 6383","Al Marsad St - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates","https://thenetwork.ae/",4.8,87
"Dubai Properties for sale","052 396 5332","Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","",2.5,2
"Danube Properties - Dubai","800 5757","Street - Sheikh Zayed Rd - opposite Time Square Ml - Al Manara - Dubai - United Arab Emirates","https://danubeproperties.ae/",4.6,2731
"LIV Developers","04 886 8548","Marina Plaza - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","http://www.livuae.com/",3.7,10
"Marina Shores by Emaar","","206 Al Emreef St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://marina-beach.ae/dubai-marina/marina-shores/?utm_source=gmb&utm_medium=organic&utm_content=listing&utm_campaign=marina-shores",4.6,11
"Urban Bricks Real Estate","052 455 2900","Marina Plaza - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://urbanbricks.ae/",5,36
"IMEX Real Estate","04 395 1911","Office 2502, 25st floor, Marina Plaza Tower,74, Al Marsa Street، Dubai Marina - Dubai - United Arab Emirates","http://www.imexre.com/",4.2,10
"Al Murjan Tower","","Al Marjan - Al Marsa St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://www.emaar.com/en/our-communities/dubai-marina/dubai-marina-towers",4.7,1106
"Marina Arcade Tower","04 248 1444","Marina Arcade Tower - 6a Al Naseem St - Marsa Dubai - Dubai - United Arab Emirates","http://www.marinaarcade.com/",4.4,167
"Marina Quays - Dubai Marina - Emaar","04 567 2030","King Salman Bin Abdulaziz Al Saud St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://www.emaar.com/en/our-communities/dubai-marina/marina-quays?utm_source=google&utm_campaign=local_search&utm_medium=organic",4.2,36
"Kalinka Middle East Real Estate LLC","04 454 1925","Arenco Tower - 110 Exit 33 - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates","https://kalinka-realty.com/",4.7,29
"M J Bay Real Estate","058 807 6213","Opal Tower - Office 805, 8 floor Burj Khalifa Blvd - Business Bay - Dubai - United Arab Emirates","http://www.mjbay.ae/",4.8,20
"Alaa Mohra Properties Head Office","054 279 5082","Al Fattan Business Hub - Office 102 - Marsa Dubai - Jumeirah Beach Residence - Dubai - United Arab Emirates","https://alaainvest.com/",4.7,179
"eXp Real Estate","04 512 4163","Marina Plaza Tower - 3205 32nd floor - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://expdubai.com/",4.8,22
"ThriveState Square","04 560 4700","Marina Plaza, Office 1705 - Dubai Marina - Dubai - United Arab Emirates","http://www.thrivestate.io/",4.8,100
"Best Luxury Properties","04 272 1516","Office No. 801, 8th Floor Al fattan business hub 1102 King Salman Bin Abdulaziz Al Saud Street ​Seaside-Jumeirah Beach Residence - Dubai Marina - Dubai - United Arab Emirates","https://www.bestluxury.properties/",4.8,104
"Mada'in Properties","800 370","Al Shatha Tower - Al Naseem St - Al Sufouh - Dubai Marina - Dubai - United Arab Emirates","https://madain.com/",4,20
"Engel & Völkers Palm Jumeirah","04 422 3500","Palm Jumeirah - Golden Mile 1, Building 2 - Mezzanine Level, Office 25 - Dubai - United Arab Emirates","https://www.engelvoelkers.com/ae/en",4.5,604
"Elite Prime Real Estate","04 553 8113","Al Habtoor Business Tower - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://eliteprimerealestate.ae/",5,15
"Innovate Living Real Estate Developers Dubai","04 421 6770","Al Felea Street, Dubai Marina Office 1901, Al Habtoor Business Tower - Dubai - United Arab Emirates","https://www.innovateliving.ae/",4.7,3
"Morgan's International Realty","04 241 8886","Concord Tower - 2407 / 2408 / 2409 - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates","https://www.morgansrealty.com/",4.7,100
"fäm Properties Palm Jumeirah Branch","04 369 1781","Golden Mile Building 9, Retail Shop G10, Palm - Dubai - United Arab Emirates","",4.7,89
"Edwards and Towers - Palm Jumeirah","04 243 8000","Golden Mile 9 - 9 Palm Jumeirah Road - Jumeirah - Dubai - United Arab Emirates","https://edwardsandtowers.com/",4.7,54
"Dacha - Real Estate Agents in Palm Jumeirah","04 423 2006","7 Palm Jumeirah Road - Nakhlat Jumeira - Jumeirah - Dubai - United Arab Emirates","https://www.dacha.ae/?utm_source=Googlemaps&utm_medium=Organic&utm_campaign=Google+Maps+-+Website+link&utm_term=GMB",4.5,45
"BlackBrick Property","04 591 1275","11th Floor, Onyx Tower 2 - Sheikh Zayed Rd - The Greens - Dubai - United Arab Emirates","https://www.blackbrickproperty.com/",5,192
"PSI Palm Jumeirah","04 594 0444","Office 10 - Golden Mile building 8 - Dubai - United Arab Emirates","https://psipalm.com/",4.5,23
"Williams International Real Estate","050 318 0955","Icon Tower - Al Thanyah First - Barsha Heights - Dubai - United Arab Emirates","https://williamsinternationalgroup.com/",4.8,302
"Palma Residences","","Palm Jemeirah - Nakhlat Jumeira - Dubai - United Arab Emirates","http://www.nakheel.com/en/communities/palma-residences",4.5,705
"Al Hilal Homes","04 874 8377","Shop 8/9 Golden Mile Building 9, Palm - Jumeirah - Dubai - United Arab Emirates","http://www.alhilalhomes.com/",4.7,26
"The Luxury Address Real Estate","052 389 3613","Golden Mile Building 4 - Palm Jumeirah - Dubai - United Arab Emirates","https://theluxeaddress.com/",5,13
