name,phone,address,website,rating,user_ratings_total
"Belgravia Real Estate","050 449 8588","203 Al Jaber Jewellery Bldg , Zayed the First Street - 26 Al Turathi St - Al Hisn - W6 - Abu Dhabi - United Arab Emirates","https://www.belgraviarealestate.net/",4.6,51
"Fortress properties brokerage","050 700 2904","Mezzanine Floor. Office M3. Al-Farah Tower. C69 - Al Zahiyah - Abu Dhabi - United Arab Emirates","https://www.propertyfinder.ae/en/broker/fortress-properties-8598",4.9,68
"Your Key Property Management LLC","054 451 7999","Al Gheel - Khalifa Street - Abu Dhabi - United Arab Emirates","http://www.yourkey.ae/",4.8,166
"Tate Real Estate Abu Dhabi– Commercial & Retail Space Leasing, Offices for Rent, Off-Plan Properties & Investments","050 959 3711","Building No 62 Al Hadbah St - Al Nahyan - E19 02 - Abu Dhabi - United Arab Emirates","https://www.taterealestate.ae/",4.6,18
"Mayan Yas Island Abu Dhabi","","Yas Island - ياس غرب - Abu Dhabi - United Arab Emirates","",4.5,123
"A2Z Solutions Real Estate","050 123 4056","KHALIFA COMPLEX B - OFFICE NO105,MEZZANINE FLOOR - AL-MAIYANI ST - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates","https://a2zsolutions.ae/?utm_source=google_profile",4.9,161
"Parker Premier Real Estate LLC","052 800 6714","Al Otaiba Tower - 8th Floor, Office# 802 - 803 Electra Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://parkerpremier.ae/",4.9,281
"Open Home Properties UAE","02 622 9121","Sheikh Zayed Bin Sultan St - Al Danah Al Zahiyah - Sheikh Zayed Bin Sultan St - Al Danah - E15 - Abu Dhabi - United Arab Emirates","http://openhomegroup.com/",4.2,95
"Conrad Property Management","050 749 8836","Al Nadja St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://conradproperty.ae/",4.9,165
"Al Ghazal Royal Real Estate","052 204 0517","Ar - Ar Ramlah St - Riq'ah Al Hamra-a St - Abu Dhabi - United Arab Emirates","http://www.alghazalgroups.com/",5,376
"Ultimate Properties LLC","050 265 6531","Rejlers Abu Dhabi - 302, 3rd floor - Hamdan Bin Mohammed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://www.ultimatepropertiesuae.com/",4.8,147
"Amigo Properties - Real Estate","02 886 8081","Office No 201 & 202, Al Reem Plaza, Electra Street - Abu Dhabi - United Arab Emirates","https://www.amigoproperties.com/",4.1,107
"Bling Real Estate And Property Management L.L.C","","Al Ghaith Tower - Office no. 513, 5th Floor - Hamdan Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","",4.7,110
"Hero Real Estate","800 8070","Shining Towers - 26 floor - Al Khalidiyah - W9 - Abu Dhabi - United Arab Emirates","https://herorealestate.ae/",4.6,56
"Royal Lounge Properties","800 795","Makeen Tower - 1102 - near Abu Dhabi Mall - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates","http://www.royallp.com/",4.7,62
"Address Point Properties LLC","02 666 7724","Zone 1E18-02 - 1 شارع الرِّوَيْكَة - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","http://www.approperties.ae/",4.4,54
"Zain Middle East Properties LLC","02 641 2151","C88 Tower, Dnata Bldg - Office 2304 - Electra Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://zainme.net/",4.1,88
"Eastern Sands Real Estate","600 546673","kamala tower, 902 - Khalidiyah St - Abu Dhabi - United Arab Emirates","https://www.esandsproperty.com/",4.2,15
"First One Real Estate L.L.C - O.P.C - فريست ون للعقارات","050 275 0122","Opal House - 703 Al ma'amourah st - Al Nahyan - E25 - Abu Dhabi - United Arab Emirates","https://firstone.ae/",4.8,146
"Global99 Property Investment | Apartment Properties For Sale Abu Dhabi","02 445 5268","Airport Rd - Al Manhal - W13 01 - Abu Dhabi - United Arab Emirates","https://global99.ae/",4,16
"First Choice Properties LLC","02 445 5574","Ground floor Showroom, Al Wahda City Residential Tower - 1 Hazza ' Bin Zayed The First St - Al Nahyan - Zone 1 - Abu Dhabi - United Arab Emirates","https://www.fcprop.net/",4.9,66
"Al Zaeem Real Estate","02 443 3432","Reem Developers Building - 3rd Floor - Sultan B. Zayed The First Street - Al Nahyan - E19 02 - Abu Dhabi - United Arab Emirates","https://azcb.co/",4.4,159
"Nara Real Estate LLC","","Salam HQ Tower, Office # 506 - Abu Dhabi - United Arab Emirates","http://www.nara-properties.com/",4.9,60
"Mirage Capital Properties","800 647243","720 Sheikh Rashid Bin Saeed St - Al Manhal - W15 02 - Abu Dhabi - United Arab Emirates","http://www.mcpuae.com/",4.8,163
"Continental Middle East Properties","800 7172","Al Zahiyah - E16 01 - Abu Dhabi - United Arab Emirates","https://cmep.ae/",4.8,70
"Multi Planet Property Management LLC","02 622 3747","Sheikh Zayed Bin Sultan St - Al Zahiyah - E15 - Abu Dhabi - United Arab Emirates","http://multiplanet.ae/",4.9,101
"Banke International Properties - Abu Dhabi","02 886 8477","Office No 2003 B Business Avenue Tower - Abu Dhabi - United Arab Emirates","https://www.banke.ae/",4.2,39
"Sky Victory Real Estate","058 644 0401","Rayah Office Building Office 1203 - Binaydir St - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates","http://skyvictoryuae.com/",4.6,32
"Home Seekers Real Estate","02 491 1731","C88 Commercial Building - Office No 501 - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://homeseekersre.com/",4.5,72
"Unique Homes Worldwide Properties","054 998 1998","Tamouh Tower - Al Reem Island - RT1 - Abu Dhabi - United Arab Emirates","https://uhpae.com/",4.5,40
"Reportage Properties LLC","050 244 1078","Tamouh Tower - شارع الزخمي - Al Reem Island - Floor 28 - Abu Dhabi - United Arab Emirates","https://reportageuae.com/",4.7,2832
"Radiant Real Estate","800 73734","P7 Height - Radiant Square - Al Reem Island - Abu Dhabi - United Arab Emirates","https://radiantrealestate.ae/",4.4,93
"Here To There Real Estate Brokerage","056 998 1939","Addax Tower, City of Lights, Reem Island - Abu Dhabi - United Arab Emirates","",4.5,8
"Dimension Real Estate Brokers L.L.C.","02 884 0652","Tamouh Tower - Al Reem Island - RT1 - Abu Dhabi - United Arab Emirates","http://www.dimensionuae.com/",4.6,22
"Seven Heights Real Estate LLC","02 666 0231","Office 1503 Addax Tower - Al Reem Island - Abu Dhabi - United Arab Emirates","http://www.sevenheights.ae/",4,4
"Radiant Square","02 666 4431","Al Reem Island - RT3 - Abu Dhabi - United Arab Emirates","http://radiantrealestate.ae/",4.3,47
"Exceptional Real Estate L.L.C","050 520 1224","Reem island - Al Reem Island - The Gate District - Abu Dhabi - United Arab Emirates","",5,5
"Sea View Tower","055 592 7711","Sea View Tower, Reem Island - Abu Dhabi - United Arab Emirates","",4.3,61
"IMKAN Properties - Office (HQ)","800 46526","Pixel tower 5 at Makers district - Al Reem Island - RS4 - Abu Dhabi - United Arab Emirates","http://www.imkan.ae/",3.8,101
"Via Nova Emirates Real Estate","02 644 1353","Office 2710, Addax Tower, Al Reem Island, UAE - Abu Dhabi - United Arab Emirates","http://vianova.ae/",3.4,12
"Proflex Real Estate","02 676 8849","Shams Boutik Mall, The Arc Tower - Ist Floor - Al Reem Island - The Gate District - Abu Dhabi - United Arab Emirates","https://www.proflexuae.com/",4.3,39
"Reem Hills","800 733644557","FCQC+XJ - Al Reem Island - RT8 - Abu Dhabi - United Arab Emirates","https://www.reemhills.com/",4.5,26
"REN Real Estate | REN Properties","050 223 8093","Addax Office Tower - Al Rayfah St - Al Reem Island - RT3 - Abu Dhabi - United Arab Emirates","",5,3
"Metropolitan Capital Real Estate - Real estate company in Abu Dhabi","058 557 7888","Guardian Towers - P2 Level - Al Sa`Adah - Zone 1 - Abu Dhabi - United Arab Emirates","https://abu-dhabi.realestate/?utm_source=gmb&utm_medium=organic&utm_content=listing&utm_campaign=mcre",4.8,472
"Elite Mortgages and Real Estate","02 565 4511","Tamouh Tower - Reem island - Office 2908 - Abu Dhabi - United Arab Emirates","http://www.elitemortgages.ae/",5,15
"IBI Group","02 643 9267","Tamouh Tower - Office 811K - Abu Dhabi - United Arab Emirates","",4.1,47
"The Realty Lounge By Nine Yards Real Estate Development","800 992737","Leaf Tower - Al Maryah St - Al Reem Island - Tamouh - Abu Dhabi - United Arab Emirates","https://sealavieyasbay.com/",4.1,18
"One Reem Island by SAAS","800 27","Ar Reem St - Al Reem Island - Tamouh - Abu Dhabi - United Arab Emirates","http://www.saasproperties.com/",4.9,11
"Reem Five by SAAS","800 27","39 Qirtas St - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates","http://www.saasproperties.com/",4.3,16
"GREEN VALLEY REAL ESTATE","02 446 1555","Sun Tower - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates","",2.1,15
"Al Taradi Properties LLC","055 191 8609","Electra Street, ADCP Tower D - Office no 804 - Abu Dhabi - United Arab Emirates","",4,60
"Mangrove Residence","02 550 0822","13 Al Rabat St - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates","",5,8
"Top of the Top Properties","055 662 2733","F9RC+GJC - Office 1403 - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://www.topofthetop.ae/",4.5,15
"Reem Diamond Residence","02 583 7584","Al Reem Island, Opp. Boutique Mall Al - Abu Dhabi - United Arab Emirates","",4.4,33
"Valore Properties and Facility Management Services","054 566 7002","207, Oceanscape - Al Reem Island - RS1 - Abu Dhabi - United Arab Emirates","http://valoreuae.com/",5,1
"Reem Nine by SAAS","800 27","Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates","http://www.saasproperties.com/",4.6,36
"The Bridges by Aldar Properties","055 337 0329","GC54+M9H - Al Reem Island - RS1 - Abu Dhabi - United Arab Emirates","https://www.aldar.com/en/portfolio/residential/reem-island/the-bridges",4.1,22
"Aqary Investment and Development","02 615 1222","Addax Office Tower - 3707 - Al Reem Island - Tamouh - Abu Dhabi - United Arab Emirates","https://www.aqaryaid.com/",4.5,23
"Reflection by Aldar Al Reem Island","02 641 1656","20 Al Ghazal St - Al Reem Island - RS5 - Abu Dhabi - United Arab Emirates","https://town.ae/aldar/reflection/",4.8,9
"Royal Development Holding Sales Centre","02 777 5302","Horizon Towers - Ground Floor - Al Reem Island - Tamouh - Abu Dhabi - United Arab Emirates","https://www.rdhuae.com/",4.5,20
"Al Farwaniya Property Developments LLC","","Sky Tower, Office 1302, Reem Island - Abu Dhabi - United Arab Emirates","http://reemmall.ae/",3.4,7
"Mangrove Place","02 563 3136","Rabat St - Al Reem Island - RS6 - Abu Dhabi - United Arab Emirates","",4.2,99
"EGC Properties LLC","050 664 6212","Business Avenue Tower - Office 2101 - Salam Road - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://egcp.ae/",4.8,36
"Oasis Residence 2, C9 Al Reem Island","","31 Qirtas St - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates","",4.6,14
"Al Maryah Vista 1- Sale & Buy","052 267 7374","Al Maryah Island - MI5 - Abu Dhabi - United Arab Emirates","",2.8,27
"NOOD INTERNATIONAL PROPERTIES LTD","056 757 5075","Office 3416, Sowwah Square Tower 3 - Al Maryah Island - Abu Dhabi Global Market Square - Abu Dhabi - United Arab Emirates","https://www.noodproperties.com/",5,11
"Royal gate real estate","050 115 6944","F9QF+72 - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://royalgateproperties.com/",4.6,31
"Al Maryah Vista 2","02 204 3300","F9VQ+86G - Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - MI5 - Abu Dhabi - United Arab Emirates","https://reportageuae.com/al-maryah-vista-2/",4.1,15
"Black Hills Homes real estate","056 813 2757","global tower - Office 1201 - Electra street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","http://bhhproperties.com/",4.2,45
"Vista Holiday Homes","050 474 2769","Bridge - 10th St - Al Maryah Island - MI5 - Abu Dhabi - United Arab Emirates","",4,58
"Eagle Hills Properties LLC - Abu Dhabi","02 497 9999","Capital Plaza Towers - Corniche St - Al Danah - Abu Dhabi - United Arab Emirates","https://www.eaglehills.com/",4.2,77
"Anata Home Real Estate Broker","02 562 4529","Al Falah St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","http://anatahome.com/",5,11
"Mi Casa Real Estate","02 245 7987","17th Floor, Al Masaood Building, Najda Street - Abu Dhabi - United Arab Emirates","https://micasa.ae/",5,33
"Binghatti Abu Dhabi","800 15","Mid office - Al Maryah Island - Abu Dhabi Global Market Square - Abu Dhabi - United Arab Emirates","https://www.binghatti.com/",5,2
"W Residences Al Maryah Island","","F9XR+VP8 Cleveland Clinic - Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - MI9 - Abu Dhabi - United Arab Emirates","https://offplanpropertiesdubai.ae/projects/w-residences-by-taraf/",5,1
"Real Estate","2586666","Al Zahiyah - E15 - Abu Dhabi - United Arab Emirates","",4.6,14
"AMEK GLOBAL Real Estate Management","050 615 8676","Suite 202, Al Yasat Tower - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","http://www.amek.ae/",4.9,63
"Vista 3 by Reportage Properties","050 244 1078","F9WW+J77 - Al Reem Island - Tamouh - Abu Dhabi - United Arab Emirates","http://www.reportageuae.com/",5,13
"The Galleria Al Maryah Island","02 493 7400","107 Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - MI10 - Abu Dhabi - United Arab Emirates","https://www.thegalleria.ae/",4.6,20386
"Al Maryah Vista By Reportage","050 244 1078","Bridge - 10th St - Al Maryah Island - MI5 - Abu Dhabi - United Arab Emirates","https://reportageuae.com/",4.3,9
"Reportage Tower","","F9WR+WJC - F9XR+5P8 - Al Maryah St - Al Maryah Island - Abu Dhabi - United Arab Emirates","https://reportageuae.com/",3.7,9
"ALNAYA REAL ESTATE","055 763 7496","M3, 54 - AL JIWA St, Al Nahyan - Abu Dhabi, UAE Building - Abu Dhabi - United Arab Emirates","https://www.alnayauae.com/",5,4
"Roya Realestate","056 544 9640","Ministry of finance - Al Falah St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","",4,16
"Impala Real Estate","055 169 8584","wadi Al niyabiyah st - Al Nahyan - E25 - Abu Dhabi - United Arab Emirates","http://impalarealestate.com/",3.7,16
"ALMIRA Real Estate- Saadiyat Branch","056 105 0666","GCQ6+34J Ajwan Tower - Jacques Chirac St - Al Saadiyat Island - SDN1 - Abu Dhabi - United Arab Emirates","https://almira.ae/",4.4,25
"Chestertons Global","04 381 0200","Head Office: 34th and 35th Floors, Sowwah Square Tower 3 - Maryah Island - MI1 - Abu Dhabi - United Arab Emirates","https://www.chestertons.com/",5,8
"Gulf Sotheby's International Realty","600 545451","G92Q+49M - Tower Regus - Abu Dhabi - United Arab Emirates","","",""
"Remax Real Estate","050 211 0019","Al Mansouri Plaza - Office no. 205 - Hamdan Bin Mohammed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://rmax.ae/",2.6,52
"St. Regis, Al Maryah Island, Abu Dhabi, The Residences","800 27","Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - MI9 - Abu Dhabi - United Arab Emirates","https://saasproperties.com/en",5,4
"Emaar Sales Centre - Abu Dhabi - Emaar","02 410 1000","Abu Dhabi Tower - New Al Taawun Rd - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://www.emaar.com/en?utm_source=google&utm_campaign=local_search&utm_medium=organic",4.4,60
"Al noah real estate","02 677 7888","UAE 1402 , alslamhq - شارع السلام - Abu Dhabi - United Arab Emirates","",5,3
"Don Rite Private (Don Rite Real Estate L.L.C)","02 441 4066","شاين تاور - الطابق 3 - مكتب - 301 Sultan Bin Zayed The First St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates","https://www.donriterealestate.com/",4.1,26
"Royal Lounge Properties at The Collection","052 482 6632","The Collection, St Regis Resort Saadiyat - Al Saadiyat Island - SDN1 - Abu Dhabi - United Arab Emirates","http://www.royallp.com/",5,45
"Property Shop Investment (PSI), St Regis - Saadiyat Island","02 205 2999","The St. Regis Saadiyat, West Collection - Al Saadiyat Island - SDN1 - Abu Dhabi - United Arab Emirates","https://psinv.net/",4.9,34
"Manarat Residences I","054 510 0201","Sheikh Khalifa Bin Zayed St - Al Saadiyat Island - Cultural District - Abu Dhabi - United Arab Emirates","http://manaratlivings.com/",4.3,6
"Mira Estate Abu Dhabi","056 444 4654","Jacques Chirac St - Al Saadiyat Island - Cultural District - Abu Dhabi - United Arab Emirates","https://miraestate.ae/en/",5,7
"Saadiyat Beach Villas 3","","GCVW+V67 - Al Saadiyat Island - SDN2 - Abu Dhabi - United Arab Emirates","",4.4,140
"Bloom Soho Square Abu Dhabi","800 25666","Al Saadiyat Island - SDW4 - Abu Dhabi - United Arab Emirates","https://bloomholding.com/what-we-do/properties/soho-square?utm_source=google&utm_medium=organic&utm_campaign=GMB",3.2,59
"Oia Properties - Saadiyat Island","02 635 5080","46 Soho Square - Block A - Abu Dhabi - United Arab Emirates","https://www.oiaproperties.com/",5,2
"Metropolitan Capital Real Estate (Saadiyat Island Office)","050 279 7582","Al Saadiyat Island - SDN1 - Abu Dhabi - United Arab Emirates","https://abu-dhabi.realestate/?utm_source=gmb&utm_medium=organic&utm_content=listing&utm_campaign=mcre",3.7,6
"Provis- Al Dar properties- saadiyaat beach villas","","saadiyat beach villas 3 - Abu Dhabi - United Arab Emirates","",3,10
"Park View - Saadiyat Island","800 25666","Al Saadiyat Island - SDW4 - Abu Dhabi - United Arab Emirates","https://bloomholding.com/what-we-do/properties/park-view?utm_source=google&utm_medium=organic&utm_campaign=GMB",3.9,98
"Saadiyat Grove","055 255 1781","GCP3+5CV - Al Saadiyat Island - Cultural District - Abu Dhabi - United Arab Emirates","https://saadiyat-grove.com/",4.8,8
"Hidd Al Saadiyat","02 650 9993","HF85+P9V - Hidd Al Saadiyat, POBOX 37089 - Al Saadiyat Island - Abu Dhabi - United Arab Emirates","",4.5,333
"Mamsha Al Saadiyat","054 993 0750","Jacques Chirac St - السَّعدياتCultural District - SDN1 - Abu Dhabi - United Arab Emirates","",4.6,1633
"Saadiyat Lagoons - Abu Dhabi","055 294 0461","GC9V+X6X - Al Shaheen Street - Al Saadiyat Island - SDE3 - Abu Dhabi - United Arab Emirates","https://www.saadiyatlagoonsdistrict.com/",4.8,11
"Select Homes Real Estate LLC","055 496 8118","Corniche Building - Office 918 - 5 Qroun At Tufouh St - Al Hisn - Al Markaziyah West - Abu Dhabi - United Arab Emirates","https://selecthomes.ae/",4.8,44
"Al Sultan International Real Estate L.L.C Main Office","02 667 8121","Al Otaiba Tower - M1 Floor, Office - 104 شارع فاطمة بنت مبارك - Al Danah - E11 - Abu Dhabi - United Arab Emirates","http://www.alsultanintl.com/",4,63
"Saadiyat Reserve","","GCGQ+2C - Al Saadiyat Island - SDE3 - Abu Dhabi - United Arab Emirates","",4.5,11
"Swansea Real Estate L.L.C","02 631 0947","203, GTH Building - Al Zahiyah - Abu Dhabi - United Arab Emirates","http://www.swansea-realestate.ae/",4.4,20
"ZSR Real Estate | Luxury Real Estate Company in Abu Dhabi","","Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates","https://zsrmiddleeast.com/",5,5
"Capstone Real Estate","02 445 2122","Building 13, 4th floor, Near Al Wahda Mall, Zultan - Sultan Bin Zayed The First St - Abu Dhabi - United Arab Emirates","https://www.capstoneuae.com/",4.3,72
"Liberty International Real Estate","050 909 9250","Office 101, Ahmed Ghanem Mazroui Building - Hamdan Bin Mohammed St - Abu Dhabi - United Arab Emirates","https://iliberty.ae/liberty-international-real-estate/",5,2
"ABC PROPERTIES BROKERAGE","02 628 2020","Makeen Tower - 85 - Office 901 Al Mawkib St - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates","http://www.abcrealestate.ae/",4.4,43
"Town Properties","02 641 1656","Wadi An Niyabiyah St - Al Nahyan - E25 - Abu Dhabi - United Arab Emirates","http://www.town.ae/",3.4,82
"Highland real estate","02 446 6331","Sarouq An Nasub St - Al Nahyan - E25 - Abu Dhabi - United Arab Emirates","http://www.highland-estate.com/",4.5,11
"Asteco - Head Office","600 505056","Yas Mall - L1 – 031 - First Floor - Yas Island - YS1 - Abu Dhabi - United Arab Emirates","https://www.asteco.com/",3,762
"Yas Customer Experience Center","800 25327","Yas Island - YS3 06 - Abu Dhabi - United Arab Emirates","https://www.aldar.com/",4,191
"The Bay Residence","800 273323","Yas Bay - Yas Island - YS2 - Abu Dhabi - United Arab Emirates","http://www.thebayresidences.com/",4.8,24
"Aldar Customer Care","800 25327","Yas Mall - Yas Island - YS1 - Abu Dhabi - United Arab Emirates","http://aldar.com/",3,72
"EnSky Real Estate LLC","02 448 0086","99 Channel St - Al Rahah - RBW13 - Abu Dhabi - United Arab Emirates","http://www.enskyuae.com/",4.6,85
"Nationwide Middle East WestYas","050 524 6912","Yas Island - westyas plaza - Abu Dhabi - United Arab Emirates","http://www.nwmea.com/",4.4,54
"Aldar Square","800 25327","FJQ6+2Q8 - East Al Khuyoul St - Yas Island - YS1 - Abu Dhabi - United Arab Emirates","https://www.aldar.com/",4.4,243
"Broad View Real Estate and General Maintenance LLC","055 798 8967","Yas Island - YS1 - Abu Dhabi - United Arab Emirates","",5,10
"Sky Homes @ Yas Island Abu Dhabi شقق مفروشة","050 474 2769","Ad Durar St - Yas Island - YS1 - Abu Dhabi - United Arab Emirates","https://book.hostfully.com/sky-homes/search",4.5,443
"Desert Key - Family Holiday Homes in Yas Island Abu Dhabi","052 406 7477","Waters Edge - Yas Island - YS1 - Abu Dhabi - United Arab Emirates","https://www.desertkey.ae/",4.9,73
"Estate Hub 360","050 360 6464","Yas Mall - Ad Durar St - Yas Island - YS1 - Abu Dhabi - United Arab Emirates","https://www.estatehub360.com/",4.3,6
"West yas alalwan street villa 31","800 25327","Unnamed Road - 23 Al Alwan St - Yas Island - Abu Dhabi - United Arab Emirates","",4.6,157
"Yas Village","","Juma Bin Adl Al Rumaithi St - Yas Island - YN1 - Abu Dhabi - United Arab Emirates","",4.5,160
"Property Finder Abu Dhabi","800 7346337","Building 5 twofour54 - Abu Dhabi - United Arab Emirates","https://www.propertyfinder.ae/",2.4,18
"Yas Beach Residence","","Yas Bay - Yas Island - YS2 - Abu Dhabi - United Arab Emirates","https://yasbeachresidence.com/",3.5,75
"Aldar Properties PJSC","800 25327","Yas Mall - Yas Island - YS1 - Abu Dhabi - United Arab Emirates","http://aldar.com/",4.4,761
